order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price
16110,2024-12-30,15:21:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
16111,2024-08-07,16:11:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
16112,2024-10-09,10:09:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16113,2024-08-12,16:59:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
16114,2024-04-25,15:53:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16115,2024-05-27,13:22:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16116,2024-09-01,20:51:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16117,2024-05-09,14:08:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16118,2024-12-09,18:38:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
16119,2024-02-11,16:29:00,P03,Hawaiian,Classic,Small,3,13.6,40.8
16120,2024-10-27,11:11:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16121,2024-07-23,12:42:00,P01,Margherita,Classic,Large,2,10.0,20.0
16122,2024-09-06,17:42:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
16123,2024-02-08,21:05:00,P01,Margherita,Classic,XL,1,12.0,12.0
16124,2024-09-08,19:51:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
16125,2024-10-09,13:14:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16126,2024-01-19,15:50:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16127,2024-06-23,18:19:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
16128,2024-10-02,11:33:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
16129,2024-08-18,14:34:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16130,2024-10-20,15:00:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
16131,2024-03-16,14:58:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
16132,2024-05-04,20:38:00,P11,Cheese Burst,Cheese,Small,1,14.03,14.03
16133,2024-10-02,21:39:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16134,2024-03-23,15:14:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16135,2024-01-06,18:35:00,P01,Margherita,Classic,Small,2,6.8,13.6
16136,2024-07-20,10:10:00,P02,Pepperoni,Classic,Small,4,10.2,40.8
16137,2024-06-25,11:19:00,P05,Chicken Supreme,Chicken,Medium,3,17.0,51.0
16138,2024-06-04,15:19:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
16139,2024-10-29,15:15:00,P09,Spinach Feta,Veggie,Large,3,11.88,35.64
16140,2024-07-12,18:26:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16141,2024-03-07,16:31:00,P07,Veggie Garden,Veggie,Large,3,14.38,43.14
16142,2024-05-24,17:19:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
16143,2024-10-12,20:27:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16144,2024-02-16,22:52:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
16145,2024-05-30,12:56:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
16146,2024-08-04,17:00:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16147,2024-08-07,22:43:00,P07,Veggie Garden,Veggie,Large,3,14.38,43.14
16148,2024-08-29,11:34:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16149,2024-08-29,10:10:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
16150,2024-02-06,15:06:00,P14,Mexican Green,Specialty,Large,2,12.5,25.0
16151,2024-12-11,16:17:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
16152,2024-01-29,16:49:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
16153,2024-08-13,21:37:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16154,2024-02-23,17:20:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16155,2024-02-27,10:35:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16156,2024-05-24,19:15:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16157,2024-01-15,17:16:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
16158,2024-11-02,10:12:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16159,2024-06-14,19:32:00,P02,Pepperoni,Classic,Medium,3,12.0,36.0
16160,2024-07-22,12:14:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16161,2024-09-14,12:13:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16162,2024-12-14,18:00:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
16163,2024-03-17,10:59:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
16164,2024-04-05,11:55:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16165,2024-04-27,13:54:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16166,2024-02-07,18:37:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16167,2024-08-29,12:40:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16168,2024-05-06,16:05:00,P15,Truffle Mushroom,Specialty,Large,1,23.75,23.75
16169,2024-08-16,12:51:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16170,2024-03-25,16:17:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
16171,2024-01-27,21:07:00,P01,Margherita,Classic,XL,1,12.0,12.0
16172,2024-04-04,21:41:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
16173,2024-01-06,19:15:00,P01,Margherita,Classic,Small,1,6.8,6.8
16174,2024-08-09,12:17:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
16175,2024-05-31,22:19:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16176,2024-03-11,16:15:00,P07,Veggie Garden,Veggie,Small,2,9.78,19.56
16177,2024-02-27,18:41:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
16178,2024-04-20,17:11:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
16179,2024-12-14,17:38:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16180,2024-07-04,14:08:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16181,2024-06-22,21:26:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16182,2024-09-19,21:13:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
16183,2024-03-15,12:27:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16184,2024-05-13,12:05:00,P15,Truffle Mushroom,Specialty,XL,1,28.5,28.5
16185,2024-07-07,17:08:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16186,2024-07-24,12:30:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
16187,2024-04-28,20:35:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16188,2024-12-31,14:41:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
16189,2024-07-16,20:44:00,P02,Pepperoni,Classic,Large,3,15.0,45.0
16190,2024-04-29,11:51:00,P02,Pepperoni,Classic,Small,3,10.2,30.6
16191,2024-09-26,20:19:00,P10,Four Cheese,Cheese,Small,2,10.62,21.24
16192,2024-02-21,20:52:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
16193,2024-12-22,17:03:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16194,2024-10-26,15:22:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
16195,2024-04-29,18:57:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16196,2024-03-12,13:51:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
16197,2024-08-21,20:46:00,P03,Hawaiian,Classic,Medium,4,16.0,64.0
16198,2024-09-17,12:14:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
16199,2024-01-02,18:07:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
16200,2024-06-30,18:04:00,P01,Margherita,Classic,XL,1,12.0,12.0
16201,2024-10-12,21:09:00,P10,Four Cheese,Cheese,Small,1,10.62,10.62
16202,2024-08-12,17:18:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16203,2024-10-12,18:10:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
16204,2024-02-18,12:00:00,P10,Four Cheese,Cheese,Small,2,10.62,21.24
16205,2024-05-24,15:12:00,P01,Margherita,Classic,Large,1,10.0,10.0
16206,2024-06-28,19:35:00,P14,Mexican Green,Specialty,Medium,3,10.0,30.0
16207,2024-04-20,12:14:00,P03,Hawaiian,Classic,Large,2,20.0,40.0
16208,2024-05-07,21:49:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
16209,2024-02-15,19:07:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16210,2024-04-04,19:28:00,P01,Margherita,Classic,Medium,2,8.0,16.0
16211,2024-05-11,11:27:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
16212,2024-10-07,17:31:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
16213,2024-12-21,20:36:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16214,2024-05-05,19:37:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
16215,2024-04-09,11:52:00,P11,Cheese Burst,Cheese,Large,1,20.62,20.62
16216,2024-01-27,10:06:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16217,2024-04-08,15:08:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16218,2024-07-05,13:53:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
16219,2024-06-06,12:40:00,P05,Chicken Supreme,Chicken,Large,2,21.25,42.5
16220,2024-02-24,16:19:00,P02,Pepperoni,Classic,XL,1,18.0,18.0
16221,2024-01-06,20:42:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16222,2024-12-09,15:05:00,P10,Four Cheese,Cheese,Large,4,15.62,62.48
16223,2024-05-31,19:55:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16224,2024-09-05,15:17:00,P05,Chicken Supreme,Chicken,Large,3,21.25,63.75
16225,2024-08-15,13:12:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16226,2024-04-29,14:51:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
16227,2024-05-04,12:49:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16228,2024-07-30,20:16:00,P15,Truffle Mushroom,Specialty,Small,2,16.15,32.3
16229,2024-01-16,10:20:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
16230,2024-09-13,13:23:00,P05,Chicken Supreme,Chicken,XL,1,25.5,25.5
16231,2024-02-15,17:01:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16232,2024-05-22,22:34:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16233,2024-11-13,22:18:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
16234,2024-11-16,22:46:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16235,2024-01-16,20:02:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
16236,2024-04-13,15:30:00,P12,Paneer Tikka,Specialty,Small,3,11.05,33.15
16237,2024-05-12,19:27:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
16238,2024-09-27,18:54:00,P10,Four Cheese,Cheese,Large,2,15.62,31.24
16239,2024-05-29,14:20:00,P13,Farmhouse,Specialty,Large,4,21.88,87.52
16240,2024-11-21,21:10:00,P13,Farmhouse,Specialty,Medium,3,17.5,52.5
16241,2024-04-09,13:43:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
16242,2024-03-24,20:05:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16243,2024-02-02,18:29:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16244,2024-02-03,14:15:00,P11,Cheese Burst,Cheese,Large,2,20.62,41.24
16245,2024-05-19,21:10:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
16246,2024-11-03,12:20:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
16247,2024-02-27,11:28:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16248,2024-05-13,13:33:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16249,2024-07-18,14:09:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
16250,2024-07-26,11:55:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16251,2024-12-04,16:01:00,P07,Veggie Garden,Veggie,Large,2,14.38,28.76
16252,2024-10-27,16:30:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16253,2024-07-14,19:48:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
16254,2024-05-28,21:45:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16255,2024-05-19,22:51:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16256,2024-03-21,11:52:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
16257,2024-08-07,22:33:00,P09,Spinach Feta,Veggie,Small,1,8.07,8.07
16258,2024-02-28,10:05:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
16259,2024-09-24,22:12:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16260,2024-10-08,13:14:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16261,2024-09-28,14:18:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
16262,2024-06-23,19:31:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
16263,2024-11-21,13:05:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16264,2024-07-07,14:58:00,P15,Truffle Mushroom,Specialty,Large,2,23.75,47.5
16265,2024-05-09,14:02:00,P12,Paneer Tikka,Specialty,Small,1,11.05,11.05
16266,2024-12-16,20:04:00,P07,Veggie Garden,Veggie,Small,3,9.78,29.34
16267,2024-06-26,19:26:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
16268,2024-01-24,15:24:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16269,2024-01-03,20:03:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
16270,2024-04-16,17:15:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
16271,2024-08-19,18:45:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16272,2024-03-12,17:15:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
16273,2024-03-31,11:59:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16274,2024-01-20,12:19:00,P08,Veggie Supreme,Veggie,XL,1,23.25,23.25
16275,2024-03-24,12:56:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
16276,2024-05-05,12:17:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16277,2024-12-02,20:32:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16278,2024-04-26,21:27:00,P05,Chicken Supreme,Chicken,Medium,2,17.0,34.0
16279,2024-12-10,13:20:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
16280,2024-05-20,15:28:00,P02,Pepperoni,Classic,Small,2,10.2,20.4
16281,2024-04-15,16:08:00,P12,Paneer Tikka,Specialty,Medium,2,13.0,26.0
16282,2024-01-29,15:00:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16283,2024-02-25,11:31:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
16284,2024-08-02,16:57:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16285,2024-07-02,19:14:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16286,2024-07-27,12:24:00,P08,Veggie Supreme,Veggie,Large,3,19.38,58.14
16287,2024-09-27,10:10:00,P13,Farmhouse,Specialty,Large,3,21.88,65.64
16288,2024-03-28,15:27:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
16289,2024-03-03,22:47:00,P15,Truffle Mushroom,Specialty,Medium,1,19.0,19.0
16290,2024-07-09,19:20:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
16291,2024-07-22,15:26:00,P02,Pepperoni,Classic,Large,1,15.0,15.0
16292,2024-03-25,18:17:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16293,2024-05-17,15:43:00,P14,Mexican Green,Specialty,Medium,1,10.0,10.0
16294,2024-12-05,12:27:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
16295,2024-08-16,11:50:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16296,2024-09-03,21:00:00,P13,Farmhouse,Specialty,Small,1,14.88,14.88
16297,2024-06-10,12:25:00,P04,BBQ Chicken,Chicken,Large,4,16.88,67.52
16298,2024-11-12,21:13:00,P01,Margherita,Classic,Medium,2,8.0,16.0
16299,2024-07-22,17:39:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
16300,2024-08-10,10:36:00,P04,BBQ Chicken,Chicken,Small,1,11.47,11.47
16301,2024-07-10,10:14:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
16302,2024-09-25,22:54:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
16303,2024-10-27,13:14:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
16304,2024-04-13,21:55:00,P11,Cheese Burst,Cheese,Small,2,14.03,28.06
16305,2024-08-04,20:05:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16306,2024-02-08,14:22:00,P06,Buffalo Chicken,Chicken,Large,2,13.12,26.24
16307,2024-03-19,18:59:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16308,2024-04-03,21:42:00,P05,Chicken Supreme,Chicken,Medium,3,17.0,51.0
16309,2024-05-11,22:49:00,P07,Veggie Garden,Veggie,Medium,3,11.5,34.5
16310,2024-08-19,16:53:00,P12,Paneer Tikka,Specialty,Large,1,16.25,16.25
16311,2024-05-30,21:15:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16312,2024-11-05,19:15:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16313,2024-05-14,16:44:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16314,2024-09-25,14:50:00,P03,Hawaiian,Classic,Large,2,20.0,40.0
16315,2024-08-08,16:19:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16316,2024-08-29,22:55:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
16317,2024-05-25,15:35:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
16318,2024-12-26,14:47:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16319,2024-11-23,12:28:00,P10,Four Cheese,Cheese,Small,3,10.62,31.86
16320,2024-11-24,17:29:00,P01,Margherita,Classic,XL,1,12.0,12.0
16321,2024-11-27,21:55:00,P09,Spinach Feta,Veggie,Medium,2,9.5,19.0
16322,2024-04-15,14:48:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16323,2024-02-12,19:12:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
16324,2024-09-14,10:21:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16325,2024-04-06,19:57:00,P01,Margherita,Classic,Medium,2,8.0,16.0
16326,2024-09-22,16:06:00,P02,Pepperoni,Classic,Medium,1,12.0,12.0
16327,2024-11-12,10:25:00,P14,Mexican Green,Specialty,Small,1,8.5,8.5
16328,2024-09-17,12:12:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16329,2024-01-27,21:29:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16330,2024-11-01,20:30:00,P01,Margherita,Classic,Medium,3,8.0,24.0
16331,2024-03-09,14:01:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16332,2024-04-11,16:00:00,P10,Four Cheese,Cheese,Large,1,15.62,15.62
16333,2024-09-15,13:01:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16334,2024-10-24,20:20:00,P07,Veggie Garden,Veggie,Medium,2,11.5,23.0
16335,2024-02-14,13:42:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
16336,2024-06-26,20:32:00,P11,Cheese Burst,Cheese,Medium,2,16.5,33.0
16337,2024-01-24,11:19:00,P02,Pepperoni,Classic,Large,2,15.0,30.0
16338,2024-02-29,19:04:00,P02,Pepperoni,Classic,Small,1,10.2,10.2
16339,2024-06-02,18:49:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
16340,2024-12-07,16:21:00,P04,BBQ Chicken,Chicken,XL,1,20.25,20.25
16341,2024-03-15,20:59:00,P03,Hawaiian,Classic,XL,2,24.0,48.0
16342,2024-03-08,10:17:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
16343,2024-12-29,19:27:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16344,2024-02-11,21:21:00,P12,Paneer Tikka,Specialty,Small,2,11.05,22.1
16345,2024-03-02,12:06:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16346,2024-01-20,20:06:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16347,2024-11-22,22:59:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16348,2024-05-10,20:16:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
16349,2024-12-05,11:52:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16350,2024-06-09,21:22:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16351,2024-03-08,17:40:00,P01,Margherita,Classic,Medium,3,8.0,24.0
16352,2024-07-10,17:32:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16353,2024-07-15,10:56:00,P01,Margherita,Classic,Medium,2,8.0,16.0
16354,2024-04-20,16:58:00,P08,Veggie Supreme,Veggie,Medium,2,15.5,31.0
16355,2024-02-02,18:32:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
16356,2024-01-29,21:38:00,P15,Truffle Mushroom,Specialty,Large,2,23.75,47.5
16357,2024-07-03,18:31:00,P08,Veggie Supreme,Veggie,Medium,1,15.5,15.5
16358,2024-12-22,21:28:00,P06,Buffalo Chicken,Chicken,Large,4,13.12,52.48
16359,2024-11-15,15:01:00,P14,Mexican Green,Specialty,Medium,3,10.0,30.0
16360,2024-04-23,19:08:00,P10,Four Cheese,Cheese,Medium,1,12.5,12.5
16361,2024-10-11,10:09:00,P01,Margherita,Classic,XL,1,12.0,12.0
16362,2024-05-03,21:45:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16363,2024-02-22,16:11:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16364,2024-11-09,15:53:00,P07,Veggie Garden,Veggie,XL,1,17.25,17.25
16365,2024-02-14,17:22:00,P06,Buffalo Chicken,Chicken,Small,1,8.92,8.92
16366,2024-04-26,19:33:00,P08,Veggie Supreme,Veggie,Large,2,19.38,38.76
16367,2024-06-18,15:15:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16368,2024-11-25,14:51:00,P02,Pepperoni,Classic,Medium,2,12.0,24.0
16369,2024-03-14,20:20:00,P07,Veggie Garden,Veggie,Small,2,9.78,19.56
16370,2024-01-25,21:33:00,P12,Paneer Tikka,Specialty,Medium,1,13.0,13.0
16371,2024-02-23,20:24:00,P10,Four Cheese,Cheese,Small,2,10.62,21.24
16372,2024-11-11,19:31:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16373,2024-02-22,21:10:00,P14,Mexican Green,Specialty,Large,1,12.5,12.5
16374,2024-02-16,19:59:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16375,2024-02-05,14:55:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16376,2024-08-12,19:35:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16377,2024-09-25,19:50:00,P11,Cheese Burst,Cheese,Medium,3,16.5,49.5
16378,2024-12-22,20:57:00,P12,Paneer Tikka,Specialty,Large,3,16.25,48.75
16379,2024-11-16,14:29:00,P15,Truffle Mushroom,Specialty,Medium,2,19.0,38.0
16380,2024-04-26,11:44:00,P13,Farmhouse,Specialty,Large,2,21.88,43.76
16381,2024-12-22,17:57:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
16382,2024-02-08,21:33:00,P07,Veggie Garden,Veggie,Medium,1,11.5,11.5
16383,2024-04-18,15:15:00,P01,Margherita,Classic,Medium,2,8.0,16.0
16384,2024-12-27,22:58:00,P03,Hawaiian,Classic,Medium,1,16.0,16.0
16385,2024-11-26,10:14:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
16386,2024-04-21,19:09:00,P09,Spinach Feta,Veggie,Medium,1,9.5,9.5
16387,2024-11-18,20:10:00,P08,Veggie Supreme,Veggie,Large,1,19.38,19.38
16388,2024-09-28,15:29:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
16389,2024-06-17,10:59:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
16390,2024-02-07,11:56:00,P08,Veggie Supreme,Veggie,Small,1,13.17,13.17
16391,2024-08-24,11:59:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16392,2024-01-19,21:33:00,P05,Chicken Supreme,Chicken,Small,1,14.45,14.45
16393,2024-04-09,13:09:00,P11,Cheese Burst,Cheese,Medium,1,16.5,16.5
16394,2024-01-17,17:15:00,P10,Four Cheese,Cheese,Large,3,15.62,46.86
16395,2024-03-25,21:07:00,P15,Truffle Mushroom,Specialty,Small,1,16.15,16.15
16396,2024-01-29,15:29:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16397,2024-07-12,16:57:00,P07,Veggie Garden,Veggie,Small,1,9.78,9.78
16398,2024-07-09,18:22:00,P04,BBQ Chicken,Chicken,Medium,1,13.5,13.5
16399,2024-09-28,13:42:00,P06,Buffalo Chicken,Chicken,Large,1,13.12,13.12
16400,2024-01-08,15:52:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16401,2024-07-10,20:50:00,P10,Four Cheese,Cheese,Large,4,15.62,62.48
16402,2024-09-05,13:59:00,P13,Farmhouse,Specialty,Medium,2,17.5,35.0
16403,2024-03-03,17:05:00,P03,Hawaiian,Classic,Large,1,20.0,20.0
16404,2024-04-16,10:01:00,P13,Farmhouse,Specialty,Large,1,21.88,21.88
16405,2024-01-16,15:54:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16406,2024-02-28,18:50:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16407,2024-07-15,14:09:00,P04,BBQ Chicken,Chicken,Large,2,16.88,33.76
16408,2024-12-15,16:28:00,P04,BBQ Chicken,Chicken,Medium,3,13.5,40.5
16409,2024-07-12,13:58:00,P07,Veggie Garden,Veggie,Large,1,14.38,14.38
16410,2024-03-03,13:27:00,P14,Mexican Green,Specialty,Medium,2,10.0,20.0
16411,2024-11-23,19:34:00,P01,Margherita,Classic,Medium,1,8.0,8.0
16412,2024-05-09,18:27:00,P04,BBQ Chicken,Chicken,Large,1,16.88,16.88
16413,2024-03-15,13:08:00,P13,Farmhouse,Specialty,Medium,1,17.5,17.5
16414,2024-12-23,10:26:00,P05,Chicken Supreme,Chicken,Medium,1,17.0,17.0
16415,2024-11-18,16:08:00,P02,Pepperoni,Classic,Medium,3,12.0,36.0
16416,2024-06-16,21:20:00,P06,Buffalo Chicken,Chicken,Medium,1,10.5,10.5
16417,2024-12-13,22:23:00,P05,Chicken Supreme,Chicken,Large,1,21.25,21.25
16418,2024-12-03,12:55:00,P13,Farmhouse,Specialty,Large,3,21.88,65.64
